Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time
PICKUP,portland,OR,97207,rialto,CA,92376,700,COD/COP,1011,1,1966 chevrolet 1/2 ton pickups,Inop,ENCLOSED,2023-02-27,145349-1,"pul: redding,ca 96002 del: rialto,ca 92376",SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Portland - Vancouver - Hillsboro,Riverside - San Bernardino - Ontario,45.5239,-122.6751,34.103086,-117.387353,02_22_2023_16_32
SUV,portland,OR,97230,roscoe,IL,61073,1425,COD/COP,2043,1,2023 lincoln aviator,Runs,ENCLOSED,2023-02-27,1724092,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Portland - Vancouver - Hillsboro,Rockford,45.562444,-122.501725,42.420756,-88.99051,02_22_2023_16_32
CAR,portland,OR,97221,seattle,WA,98134,400,TWO_BUSINESS_DAYS,177,1,2022 lucid air,Runs,ENCLOSED,2023-02-27,ula6142176,Please call/text for more info and dispatch: (708) 441-3342,Usko Logistics Inc,(708) 441-3342,alice@uskologistics.com,100.0,Portland - Vancouver - Hillsboro,Seattle - Tacoma - Bellevue,45.498286,-122.727761,47.571247,-122.337752,02_22_2023_16_32
CAR,powers,OR,97466,wichita falls,TX,76310,1500,COD/COP,2002,1,2022 can-am maverick,Runs,ENCLOSED,2023-02-18,30387,have contract full pmt 702-342-1058,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,Not specified,Wichita Falls,42.825339,-124.009532,33.787699,-98.532212,02_22_2023_16_32
SUV,Roseburg,OR,97470,Granville,NY,12832,2100,COD/COP,3024,1,1970 chevrolet blazer,Runs,ENCLOSED,2023-02-22,11234295,Not specified,Sideshow Transport LLC,(312) 310-1872,sideshowtransportllc@gmail.com,100.0,Not specified,Glens Falls,43.235227,-123.415946,43.359526,-73.328353,02_22_2023_16_32
SUV,Roseburg,OR,97470,Granville,NY,12832,2050,COD/COP,3024,1,1970 chevrolet blazer,Runs,ENCLOSED,2023-02-22,11234299,Ready to go,USA Auto Shipping LLC,(678) 541-7568,ralph@usaautoship.com,99.7,Not specified,Glens Falls,43.235227,-123.415946,43.359526,-73.328353,02_22_2023_16_32
CAR,Scottsburg,OR,97473,Burgettstown,PA,15021,1900,COD/COP,2619,1,1969 dodge coronet,Runs,ENCLOSED,2023-02-23,Nx190,Call or text Leo (832) 886-1324,Nexgen Auto Transport LLC,(832) 886-1321,sales@nexgenautotransport.com,100.0,Not specified,Pittsburgh,43.689777,-123.767841,40.380166,-80.424138,02_22_2023_16_32
CAR,scottsburg,OR,97473,burgettstown,PA,15021,1000,COD/COP,2619,1,1969 dodge coronet,Runs,ENCLOSED,2023-02-23,30547093-sf,call or text to 910 408 3377,SAFE AUTO TRUCKING LLC,(610) 871-7777,safeautotruckingcd@gmail.com,100.0,Not specified,Pittsburgh,43.689777,-123.767841,40.380166,-80.424138,02_22_2023_16_32
CAR,terrebonne,OR,97760,phoenix,AZ,85001,975,COD/COP,1137,1,2003 mini cooper,Runs,ENCLOSED,2023-03-06,262891-75259,"origin: terrebonne,or 97760 to: la quinta,ca 92253",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Not specified,Phoenix - Mesa - Glendale,44.426016,-121.201721,33.4486,-112.0733,02_22_2023_16_32
CAR,terrebonne,OR,97760,phoenix,AZ,85001,975,COD/COP,1137,1,2003 mini cooper,Runs,ENCLOSED,2023-03-06,262891-75261,"destination: la quinta,ca 92253",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Not specified,Phoenix - Mesa - Glendale,44.426016,-121.201721,33.4486,-112.0733,02_22_2023_16_32
CAR,terrebonne,OR,97760,la quinta,CA,92253,975,COD/COP,973,1,2003 mini cooper,Runs,ENCLOSED,2023-03-06,262891-75257,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Not specified,Riverside - San Bernardino - Ontario,44.426016,-121.201721,33.666324,-116.278709,02_22_2023_16_32
CAR,terrebonne,OR,97760,reynoldsville,PA,15851,2000,COD/COP,2524,1,1935 auburn boattail,Runs,ENCLOSED,2023-02-24,Call/Text 440-479-0815,Not specified,Dams Auto LLC,(440) 749-7497,damsautollc@gmail.com,95.9,Not specified,Not specified,44.426016,-121.201721,41.090561,-78.904116,02_22_2023_16_32
SUV,tualatin,OR,97062,mansfield,GA,30055,1650,COD/COP,2667,1,2018 toyota c-hr,Runs,ENCLOSED,2023-02-26,148633,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Portland - Vancouver - Hillsboro,Atlanta - Sandy Springs - Marietta,45.365315,-122.760192,33.503105,-83.737978,02_22_2023_16_32
CAR,Yachats,OR,97498,Colleyville,TX,76034,1401,TEN_BUSINESS_DAYS,2088,1,1974 fiat 124 spider,Runs,ENCLOSED,2023-02-22,Ready Today 2-22 Does Run and small,Not specified,American Auto Transfers LLC,(408) 418-2921,amautotransfers14@gmail.com,99.8,Not specified,Dallas - Fort Worth - Arlington,44.322927,-124.030834,32.890671,-97.144235,02_22_2023_16_32
SUV,allentown,PA,18101,madison,MS,39110,850,COD/COP,1130,1,2023 lexus nx,Runs,ENCLOSED,2023-02-21,30546064-sf,call or text6108712266,SAFE AUTO TRUCKING LLC,(610) 871-7777,safeautotruckingcd@gmail.com,100.0,Allentown - Bethlehem - Easton,Jackson,40.608131,-75.468887,32.50413,-90.092005,02_22_2023_16_32
CAR,Bedford,PA,15522,Irvington,AL,36544,1100,COD/COP,1044,1,1966 chevrolet corvette,Runs,ENCLOSED,2023-02-22,Txt only 615-946-9103; runs and drives,Not specified,Down South Industries,(615) 946-9103,transport@downsouthindustriesllc.com,99.7,Not specified,Mobile,39.941541,-78.567934,30.477624,-88.228237,02_22_2023_16_32
PICKUP,carmichaels,PA,15320,scottsdale,AZ,85255,2000,COD/COP,2116,1,2022 ram ram pickup 2500 crew cab short bed,Runs,ENCLOSED,2023-02-21,30308,have contract full pmt 702-342-1058,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,Not specified,Phoenix - Mesa - Glendale,39.865194,-80.010376,33.663643,-111.8085,02_22_2023_16_32
CAR,Dayton,PA,16222,McMinnville,OR,97128,1700,COD/COP,2652,1,2003 mitsubishi lancer,Inop,ENCLOSED,2023-02-22,2585/ lancer,txt or call 9093467887,Vice One Logistics LLC,(754) 229-0029,viceautotransport@gmail.com,100.0,Pittsburgh,Portland - Vancouver - Hillsboro,40.860622,-79.25677,45.183172,-123.26356,02_22_2023_16_32
CAR,douglassville,PA,19518,jewett city,CT,06351,300,COD/COP,262,1,1994 chevrolet corvette,Runs,ENCLOSED,2023-02-22,30455584-ml,no comment,Mate Logistics Inc,(929) 578-7828,info@matelogisticss.com,100.0,Reading,Norwich - New London,40.275242,-75.741768,41.578306,-71.951754,02_22_2023_16_32
CAR,east berlin,PA,17316,heber city,UT,84032,900,COD/COP,2063,1,2001 audi a4,Runs,ENCLOSED,2023-02-21,30459514-ug,no comment,United Global Assets Inc,(786) 785-7009,mywaydhighway91@live.com,99.2,Not specified,Not specified,39.968973,-77.013805,40.289364,-111.20957,02_22_2023_16_32
CAR,East Berlin,PA,17316,Heber City,UT,84032,1101,COD/COP,2063,1,2001 audi a4,Runs,ENCLOSED,2023-02-21,11286074,call/text 3237413545 / signed contract,ABC Car Shipping LLC,(323) 405-4503,dispatch@abccarshipping.com,100.0,Not specified,Not specified,39.968973,-77.013805,40.289364,-111.20957,02_22_2023_16_32
CAR,Edinburg,PA,16116,Wyandotte,MI,48192,500,COD/COP,229,1,1971 gmc chevelle,Runs,ENCLOSED,2023-02-23,Not specified,Not specified,Action Auto Carriers Corp.,877-758-4486,katie@actionautocarriers.com,100.0,Not specified,Detroit - Warren - Livonia,41.037677,-80.451452,42.209314,-83.161234,02_22_2023_16_32
CAR,freedom,PA,15042,miami,FL,33137,1325,COD/COP,1197,1,2011 jeep wrangler,Runs,ENCLOSED,2023-03-08,1026052,get it 24/7 http:carshyp.com/crp/v42z,Ship A Car Direct,(818) 284-6643,dispatch@honestyfirstautotransport.com,99.7,Pittsburgh,Miami - Fort Lauderdale - Pompano Beach,40.681708,-80.20753,25.81439,-80.178205,02_22_2023_16_32
SUV,Freedom,PA,15042,Miami,FL,33152,1220,COD/COP,1196,1,2010 land rover defender,Runs,ENCLOSED,2023-02-22,A-99949,Not specified,GetCarrier LLC 2,(203) 774-9777,dispatch@getcarrier.com,99.7,Pittsburgh,Miami - Fort Lauderdale - Pompano Beach,40.681708,-80.20753,25.7739,-80.1937,02_22_2023_16_32
CAR,indiana,PA,15701,bryant,AR,72022,1350,COD/COP,983,1,2012 chevrolet corvette. need 6 car liftgate only,Runs,ENCLOSED,2023-02-22,Text COMPANY name to 317-999-8176,Not specified,Eclipse Auto Transport LLC,(317) 999-8176,joaniedevaney@gmail.com,99.9,Not specified,Little Rock - North Little Rock - Conway,40.620555,-79.144662,34.603058,-92.491436,02_22_2023_16_32
CAR,king of prussia,PA,19406,houston,TX,77001,1000,COD/COP,1564,1,2017 porsche 911,Runs,ENCLOSED,2023-02-24,30538953-sf,call or text 610-871-5500,SAFE AUTO TRUCKING LLC,(610) 871-7777,safeautotruckingcd@gmail.com,100.0,Philadelphia - Camden - Wilmington,Houston - Sugar Land - Baytown,40.09287,-75.39437,29.7634,-95.3634,02_22_2023_16_32
CAR,lancaster,PA,17601,lewisville,TX,75077,1300,COD/COP,1446,1,2016 bmw 6 series,Runs,ENCLOSED,2023-03-01,244537,email will@acmecarshipping.com to book move,Acme Auto Shipping,(469) 464-5725 x2,kevin@acmecarshipping.com,100.0,Lancaster,Dallas - Fort Worth - Arlington,40.073159,-76.32089,33.078945,-97.077552,02_22_2023_16_32
CAR,Moscow,PA,18444,Clarkston,MI,48346,550,TWO_BUSINESS_DAYS,562,1,1966 chevrolet malibu,Runs,ENCLOSED,2023-02-23,11483742,Private to dealer. dealer open M-F 9-4pm ONLY Text2483403062,Cuda Express Logistics,(855) 440-2832,bryan@cudalogistics.com,100.0,Scranton - Wilkes-Barre,Detroit - Warren - Livonia,41.332148,-75.549782,42.723834,-83.415667,02_22_2023_16_32
CAR,New Cumberland,PA,17070,Saint Petersburg,FL,33703,1000,FIFTEEN_BUSINESS_DAYS,1035,1,1949 mercury convertible,Runs,ENCLOSED,2023-03-03,11415214,Call or Txt 786-377-5338,United Routes LLC,(866) 352-8180 x2,dispatch@unitedroutes.com,99.8,York - Hanover,Tampa - St. Petersburg - Clearwater,40.207284,-76.86014,27.814576,-82.622648,02_22_2023_16_32
SUV,New Tripoli,PA,18066,West Palm Beach,FL,33406,1000,COD/COP,1178,1,2016 land rover range rover sport,Runs,ENCLOSED,2023-02-22,Not specified,Not specified,Miracle Motors,(610) 509-9060,zsbarson@gmail.com,100.0,Allentown - Bethlehem - Easton,Miami - Fort Lauderdale - Pompano Beach,40.654776,-75.750535,26.662945,-80.090513,02_22_2023_16_32
CAR,pennsburg,PA,18073,bunn,NC,27508,325,COD/COP,435,1,2008 mercedes-benz 300,Runs,ENCLOSED,2023-01-15,30454277-ug,call or text 786-785-7476,United Global Assets Inc,(786) 785-7009,mywaydhighway91@live.com,99.2,Philadelphia - Camden - Wilmington,Raleigh - Cary,40.387285,-75.482917,35.959052,-78.247241,02_22_2023_16_32
CAR,Philadelphia,PA,19120,Houston,TX,77025,845,COD/COP,1576,1,2020 chevrolet corvette,Runs,ENCLOSED,2023-02-22,9252582,Emily||470-968-9036|| ready for pickup,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.7,Philadelphia - Camden - Wilmington,Houston - Sugar Land - Baytown,40.03331,-75.117491,29.679892,-95.43108,02_22_2023_16_32
CAR,Philadelphia,PA,19092,Helotes,TX,78023,1200,COD/COP,1756,1,2019 porsche cayman gts,Runs,ENCLOSED,2023-02-21,11460005,"FAST  DISPATCH TEXT  (512) 503-4653 PICK UP Monroeville, Pa",GP Auto Logistics,(512) 503-1654,info@gpautologistics.com,98.5,Philadelphia - Camden - Wilmington,San Antonio - New Braunfels,39.9524,-75.1642,29.626598,-98.751305,02_22_2023_16_32
PICKUP,pittsburgh,PA,15213,coeur d alene,ID,83815,1225,COD/COP,2223,1,2022 rivian r1t,Runs,ENCLOSED,2023-02-23,262461-74748,"origin: morgantown,wv 26501",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Pittsburgh,Coeur d'Alene,40.443428,-79.954968,47.725464,-116.789921,02_22_2023_16_32
CAR,Pittsburgh,PA,15290,Fresno,CA,93706,1600,COD/COP,2564,1,2022 porsche 992,Runs,ENCLOSED,2023-02-22,114605 D,TEXT ME ONLY: 214 882 4653,Leap Transport LLC,(214) 882-4653,leaptransport@icloud.com,100.0,Pittsburgh,Fresno,40.4422,-79.9944,36.641254,-119.904763,02_22_2023_16_32
CAR,Pittston,PA,18640,Huntsville,AL,35816,650,COD/COP,862,1,1973 porsche 911,Inop,ENCLOSED,2023-02-21,Not specified,*Text 256.702.5185 to schedule,Trissl Sports Cars,(256) 702-5185,edarby@trisslsportscars.com,100.0,Scranton - Wilkes-Barre,Huntsville,41.300358,-75.7465,34.742266,-86.629628,02_22_2023_16_32
SUV,reading,PA,19607,thornton,CO,80241,1400,COD/COP,1694,1,2020 bmw x3,Runs,ENCLOSED,2023-02-24,r569582,call or request online: v2d&period;io/1nrgie,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,Reading,Denver - Aurora,40.288197,-75.961363,39.928444,-104.955839,02_22_2023_16_32
CAR,Sewickley,PA,15143,Hallandale,FL,33009,1000,FIVE_BUSINESS_DAYS,1170,1,2023 porsche 911 cabriolet,Runs,ENCLOSED,2023-02-21,Not specified,Not specified,Great Way Corporation,(503) 616-0924,vl77autotransport@gmail.com,100.0,Pittsburgh,Miami - Fort Lauderdale - Pompano Beach,40.577201,-80.148362,25.977272,-80.150346,02_22_2023_16_32
CAR,shiremanstown,PA,17011,elizabeth lake,CA,93532,1500,COD/COP,2616,1,2022 mercedes-benz c300,Runs,ENCLOSED,2023-02-27,02-814572,call/text dispatch 954-599-5382,Door to Door Transport,(954) 639-9410,info@doortodoortransport.com,99.8,Harrisburg - Carlisle,Los Angeles - Long Beach - Anaheim,40.238132,-76.92478,34.693192,-118.532227,02_22_2023_16_32
SUV,Washington,PA,15301,Seattle,WA,98188,1200,COD/COP,2542,1,2018 ford explorer,Runs,ENCLOSED,2023-02-22,10945445,ASAP 4137260924,Quickship LLC,(888) 361-5514,info@quickshipcars.com,97.8,Pittsburgh,Seattle - Tacoma - Bellevue,40.155184,-80.248404,47.44821,-122.277851,02_22_2023_16_32
CAR,West Chester,PA,19380,Saint Johns,MI,48879,600,COD/COP,643,1,1931 ford model a,Runs,ENCLOSED,2023-03-03,210426,Not specified,Exclusive Auto Transport LLC,(413) 477-1079,exclusiveauto68@gmail.com,100.0,Philadelphia - Camden - Wilmington,Lansing - East Lansing,39.989232,-75.611876,43.000473,-84.582656,02_22_2023_16_32
CAR,West Chester,PA,19380,Naples,FL,34113,1250,COD/COP,1214,1,1929 nash 460 coupe,Runs,ENCLOSED,2023-03-02,210423,Not specified,Exclusive Auto Transport LLC,(413) 477-1079,exclusiveauto68@gmail.com,100.0,Philadelphia - Camden - Wilmington,Naples - Marco Island,39.989232,-75.611876,26.037363,-81.741456,02_22_2023_16_32
CAR,williamsport,PA,17702,mansfield,TX,76063,1300,COD/COP,1476,1,2019 mercedes-benz gle,Runs,ENCLOSED,2023-02-27,1057684,Not specified,Ship A Car Direct,(818) 284-6643,dispatch@honestyfirstautotransport.com,99.7,Williamsport,Dallas - Fort Worth - Arlington,41.180136,-77.063232,32.567898,-97.130456,02_22_2023_16_32
CAR,North Kingstown,RI,02852,Greenville,NC,27833,1200,TWO_BUSINESS_DAYS,682,1,2023 mix mix,Runs,ENCLOSED,2023-02-18,Bryan,2 day pay available. Must go enclosed.,Acertus,(314) 334-3400,dispatch@metrogistics.com,99.9,Providence - New Bedford - Fall River,Greenville,41.58805,-71.46202,35.6116,-77.3732,02_22_2023_16_32
SUV,Providence,RI,02903,Hialeah,FL,33013,1300,COD/COP,1467,1,2020 mercedes-benz g-class,Runs,ENCLOSED,2023-02-24,SD0224,signed / call or text (323) 622-1329 ASAP,Alpha One Dispatch Inc,(323) 471-1612,info@alphaonedispatch.com,100.0,Providence - New Bedford - Fall River,Miami - Fort Lauderdale - Pompano Beach,41.818167,-71.409728,25.860064,-80.271484,02_22_2023_16_32
CAR,providence,RI,02903,davis,CA,95618,1600,COD/COP,3013,1,2017 dodge charger,Runs,ENCLOSED,2023-02-24,30931547-us,asap 8656666393,US Star Trucking LLC,(865) 730-4992,usstartrucking@gmail.com,99.8,Providence - New Bedford - Fall River,Sacramento - Arden-Arcade - Roseville,41.818167,-71.409728,38.551484,-121.66029,02_22_2023_16_32
SUV,Woonsocket,RI,02895,Richmond,TX,77406,1100,COD/COP,1851,1,2020 toyota highlander awd,Runs,ENCLOSED,2023-02-22,10753383,Harris || 404 400 2396,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.7,Providence - New Bedford - Fall River,Houston - Sugar Land - Baytown,41.997922,-71.498851,29.5817,-95.7609,02_22_2023_16_32
CAR,aiken,SC,29801,sandy,UT,84070,1400,COD/COP,2058,1,2014 cadillac cts,Runs,ENCLOSED,2023-02-22,263184-74014,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Augusta - Richmond County,Salt Lake City,33.601929,-81.661132,40.576888,-111.895178,02_22_2023_16_32
CAR,Bluffton,SC,29910,North Falmouth,MA,02556,900,COD/COP,1041,1,1959 mercedes-benz 220 s,Runs,ENCLOSED,2023-03-06,29602964,http:iTruckify.com/3kvw0 Flat Rate,Easy Auto Ship LLC,(330) 208-2431,dispatch@easyautoship.net,100.0,Not specified,Barnstable Town,32.227874,-80.887555,41.638244,-70.627712,02_22_2023_16_32
CAR,bluffton,SC,29910,beloit,WI,53511,400,COD/COP,1061,1,2015 chevrolet camaro,Runs,ENCLOSED,2023-02-22,30460724-ug,call or text 786-766-9493,United Global Assets Inc,(786) 785-7009,mywaydhighway91@live.com,99.2,Not specified,Janesville,32.227874,-80.887555,42.558546,-89.098596,02_22_2023_16_32
SUV,Charleston,SC,29492,Dallas,TX,75205,1200,COD/COP,1107,1,1990 land rover defender,Runs,ENCLOSED,2023-02-22,0222TX,83 height 9083132819text,Arrow Lux Transport LLC dba Showcar Transport,(908) 313-2819,showcartransport@gmail.com,100.0,Charleston - North Charleston,Dallas - Fort Worth - Arlington,32.913122,-79.864033,32.833389,-96.793911,02_22_2023_16_32
CAR,charleston,SC,29401,denver,CO,80221,1300,COD/COP,1709,1,1989 porsche 911 carrera,Inop,ENCLOSED,2023-02-27,264646-74328,"origin: hardeeville,sc 29927",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Charleston - North Charleston,Denver - Aurora,32.777596,-79.941923,39.815533,-105.013278,02_22_2023_16_32
SUV,Charleston,SC,29492,Santa Monica,CA,90402,1800,COD/COP,2516,1,1990 land rover defender,Runs,ENCLOSED,2023-02-22,0222CA,83 height 9083132819 text ,Arrow Lux Transport LLC dba Showcar Transport,(908) 313-2819,showcartransport@gmail.com,100.0,Charleston - North Charleston,Los Angeles - Long Beach - Anaheim,32.913122,-79.864033,34.035004,-118.502192,02_22_2023_16_32
SUV,Charleston,SC,29492,Palm Beach,FL,33480,700,COD/COP,537,1,1990 land rover defender 90,Runs,ENCLOSED,2023-02-22,0222FL,Small 2 door under 80 inch text 9083132819,Arrow Lux Transport LLC dba Showcar Transport,(908) 313-2819,showcartransport@gmail.com,100.0,Charleston - North Charleston,Miami - Fort Lauderdale - Pompano Beach,32.913122,-79.864033,26.678858,-80.039237,02_22_2023_16_32
CAR,charleston,SC,29401,sandy,UT,84070,1400,COD/COP,2191,1,2014 cadillac cts,Runs,ENCLOSED,2023-02-22,263184-74015,"origin: aiken,sc 29801",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Charleston - North Charleston,Salt Lake City,32.777596,-79.941923,40.576888,-111.895178,02_22_2023_16_32
CAR,Charleston,SC,29414,Culpeper,VA,22701,600,TWO_BUSINESS_DAYS,517,1,1953 ford sunliner,Runs,ENCLOSED,2023-02-24,SC to VA,Not specified,GR Auto GAllery LLC,(616) 706-9453,bol@grautogallery.com,99.4,Charleston - North Charleston,Washington - Arlington - Alexandria,32.851119,-80.123542,38.43995,-78.010048,02_22_2023_16_32
CAR,hardeeville,SC,29927,denver,CO,80221,1300,COD/COP,1664,1,1989 porsche 911 carrera,Inop,ENCLOSED,2023-02-27,264646-74322,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Not specified,Denver - Aurora,32.251824,-81.021977,39.815533,-105.013278,02_22_2023_16_32
SUV,hilton head island,SC,29928,seattle,WA,98117,2250,COD/COP,2995,1,2018 buick enclave,Runs,ENCLOSED,2023-03-06,r569327,call or request online: v2d&period;io/1nrg5v,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,Not specified,Seattle - Tacoma - Bellevue,32.172838,-80.748747,47.688575,-122.384168,02_22_2023_16_32
SUV,Isle Of Palms,SC,29451,Fort Washington,PA,19034,700,COD/COP,704,1,2020 mercedes-benz g-class,Runs,ENCLOSED,2023-02-25,ELG SC PA,Private to Private call/text 5512367592 ,East Lines Group LLC,(929) 302-8893,dmitrii.neuimin@gmail.com,100.0,Charleston - North Charleston,Philadelphia - Camden - Wilmington,32.814144,-79.755352,40.135806,-75.20648,02_22_2023_16_32
CAR,Lexington,SC,29072,Denver,CO,80238,1215,COD/COP,1592,1,2022 maserati levante gt,Runs,ENCLOSED,2023-02-22,11339101,Zach(404) 9026822Ready for shipment,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.7,Columbia,Denver - Aurora,33.988267,-81.283744,39.769004,-104.880012,02_22_2023_16_32
CAR,okatie,SC,29909,montgomery,TX,77316,1050,COD/COP,1061,1,2015 porsche boxster,Runs,ENCLOSED,2023-03-06,r568534,call or request online: v2d&period;io/1nreb3,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,Not specified,Houston - Sugar Land - Baytown,32.327675,-80.893306,30.311772,-95.674548,02_22_2023_16_32
CAR,Summerville,SC,29483,Bowling Green,KY,42101,700,COD/COP,565,1,1969 chevrolet camaro,Runs,ENCLOSED,2023-02-25,109037,Not specified,Ace Logistics Group Holdings LLC,(850) 790-0280,dispatch@tigerautotransport.com,100.0,Charleston - North Charleston,Bowling Green,33.09643,-80.19527,37.018244,-86.463026,02_22_2023_16_32
CAR,beresford,SD,57004,westwood,MA,02090,1100,COD/COP,1552,1,2015 chevrolet corvette,Runs,ENCLOSED,2023-02-24,148282,uship payments,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Sioux City,Boston - Cambridge - Quincy,43.062022,-96.805624,42.221173,-71.199439,02_22_2023_16_32
CAR,Rapid City,SD,57703,Ankeny,IA,50021,500,TWO_BUSINESS_DAYS,636,1,2022 vanderhall venice gt,Runs,ENCLOSED,2023-02-21,BVS - AW23026,Call/text 615-477-6030; 3 wheel car biz to private,Motoshippers LLC,505-917-3349,info@motoshippers.com,97.8,Rapid City,Des Moines - West Des Moines,44.026126,-103.075662,41.724936,-93.561506,02_22_2023_16_32
SUV,Chattanooga,TN,37405,Olympia,WA,98501,2000,COD/COP,2638,1,2000 toyota 4runner,Runs,ENCLOSED,2023-02-23,11400869,PRIVATE TO PRIVATE,Garcia's Auto Transport and Logistics Inc,(213) 995-6695,john@garcias-autotransportandlogistics.com,99.7,Chattanooga,Olympia,35.128055,-85.383174,46.978044,-122.873505,02_22_2023_16_32
CAR,Crossville,TN,38558,Claremont,CA,91711,1300,COD/COP,2095,1,1965 mgb rdstr convertible,Runs,ENCLOSED,2023-02-23,11264102,Text or call 754-300-6033,"Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,Not specified,Los Angeles - Long Beach - Anaheim,36.020614,-84.856722,34.122272,-117.714289,02_22_2023_16_32
CAR,dickson,TN,37055,sulphur springs,AR,72768,850,COD/COP,542,1,1972 chevrolet chevelle,Runs,ENCLOSED,2023-03-01,r566071,-call or request online: v2d&period;io/1nrgeq,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,Nashville-Davidson - Murfreesboro - Franklin,Fayetteville - Springdale - Rogers,36.062811,-87.430258,36.467078,-94.486261,02_22_2023_16_32
