Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time
PICKUP,north port,FL,34286,three rivers,MI,49093,700,COD/COP,1289,1,1999 ford f-150 4dr long bed,Runs,ENCLOSED,2023-02-06,30453899-ml,9732459394,Mate Logistics Inc,(929) 578-7828,info@matelogisticss.com,100.0,North Port - Bradenton - Sarasota,Not specified,27.099079,-82.138576,41.97611,-85.638957,02_11_2023_07_58
SUV,Ocoee,FL,34761,Bakersfield,CA,93311,1000,COD/COP,2606,1,2020 tesla model x,Runs,ENCLOSED,2023-02-13,MIKE-TESLA (Manheim Orlando)ENCLOSED,Call/text 404-610-8603 P/U DE ETA COMP NAME EMAIL 4 G.PASS,HBO Auto Inc,(407) 401-2093,hboauto@gmail.com,100.0,Orlando - Kissimmee - Sanford,Bakersfield - Delano,28.570418,-81.535782,35.21092,-119.202956,02_11_2023_07_58
CAR,okeechobee,FL,34974,san marcos,TX,78666,700,COD/COP,1283,1,1999 porsche boxster,Runs,ENCLOSED,2023-02-13,146178,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Not specified,Austin - Round Rock - San Marcos,27.105332,-80.919564,29.878458,-98.020018,02_11_2023_07_58
CAR,okeechobee,FL,34972,pelham,NY,10803,700,COD/COP,1196,1,2023 toyota supra,Runs,ENCLOSED,2023-02-20,259890-72137,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Not specified,New York - Northern New Jersey - Long Island,27.42778,-80.896975,40.90454,-73.805904,02_11_2023_07_58
CAR,Opa Locka,FL,33054,Las Vegas,NV,89147,1200,COD/COP,2530,1,2018 maserati quattroporte,Runs,ENCLOSED,2023-02-10,11280017,Not specified,American Auto Transport,(954) 278-3873,dispatch@autotransportaat.com,99.8,Miami - Fort Lauderdale - Pompano Beach,Las Vegas - Paradise,25.904152,-80.255716,36.11208,-115.279047,02_11_2023_07_58
PICKUP,orlando,FL,32820,kingwood,TX,77345,950,COD/COP,969,1,2022 gmc sierra 1500 slt,Runs,ENCLOSED,2023-02-17,146169,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Orlando - Kissimmee - Sanford,Houston - Sugar Land - Baytown,28.574355,-81.097485,30.059756,-95.159216,02_11_2023_07_58
CAR,Orlando,FL,32809,Santa Fe Springs,CA,90670,1200,COD/COP,2510,1,2005 rolls-royce phantom,Runs,ENCLOSED,2023-02-13,Not specified,PLEASE TEXT IF  INTERESTED (786-384-2269),MMG Finance LLC,(407) 739-0607,monacomotorsorlando@outlook.com,100.0,Orlando - Kissimmee - Sanford,Los Angeles - Long Beach - Anaheim,28.462617,-81.390323,33.923248,-118.057571,02_11_2023_07_58
CAR,Orlando,FL,32833,Hartford,WI,53027,800,COD/COP,1305,1,2003 lexus gs,Runs,ENCLOSED,2023-02-17,4266088,text 3022950771. https://link.getcarrier.com/Z4qw,Getcarrier LLC,(203) 774-9777,dispatch@getcarrier.com,99.9,Orlando - Kissimmee - Sanford,Milwaukee - Waukesha - West Allis,28.479237,-81.060059,43.317888,-88.363684,02_11_2023_07_58
CAR,ORLANDO,FL,32819,HOPKINS,MN,55305,1300,TWO_BUSINESS_DAYS,1575,1,2021 ferrari f8 spider,Runs,ENCLOSED,2023-02-18,BS91258,Not specified,Blue Star Auto Movers,(954) 717-9884,dtorres@bluestarautomovers.com,99.9,Orlando - Kissimmee - Sanford,Minneapolis - St. Paul - Bloomington,28.450127,-81.472588,44.951959,-93.43609,02_11_2023_07_58
SUV,Orlando,FL,32809,Portland,OR,97267,1300,COD/COP,3050,1,2018 cadillac xt5,Runs,ENCLOSED,2023-02-17,561499,Not specified,Promeniri LLC,(888) 814-7117,chuckf@promeniri.com,100.0,Orlando - Kissimmee - Sanford,Portland - Vancouver - Hillsboro,28.462617,-81.390323,45.401784,-122.614626,02_11_2023_07_58
CAR,Oviedo,FL,32765,Riverside,RI,02915,650,FIVE_BUSINESS_DAYS,1266,1,1967 volkswagen beetle,Runs,ENCLOSED,2023-02-18,robert,please text 954-864-5673 for load,Crossover Transport,954-885-9896,james@crossovertransport.net,98.1,Orlando - Kissimmee - Sanford,Providence - New Bedford - Fall River,28.67714,-81.203574,41.776856,-71.350262,02_11_2023_07_58
SUV,Palm Beach Gardens,FL,33418,Surprise,AZ,85374,1475,FIFTEEN_BUSINESS_DAYS,2326,1,2020 porsche cayenne,Runs,ENCLOSED,2023-02-13,65082,Not specified,4 Corners Transport Services,(360) 210-7665,info@fourcornerstransportservices.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Phoenix - Mesa - Glendale,26.854197,-80.190148,33.65133,-112.376444,02_11_2023_07_58
SUV,palm harbor,FL,34683,goodyear,AZ,85395,1200,COD/COP,2191,1,2013 jeep grand cherokee,Runs,ENCLOSED,2023-02-17,1722351,delivery on/after 02/24,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Tampa - St. Petersburg - Clearwater,Phoenix - Mesa - Glendale,28.085862,-82.762398,33.483096,-112.401205,02_11_2023_07_58
CAR,pembroke park,FL,33023,sugarcrk twp,OH,45458,600,COD/COP,1145,1,1999 chevrolet camaro convertible,Runs,ENCLOSED,2023-02-08,343805,Not specified,Direct Express Auto Transport,(415) 482-8556,info@autotransportdirect.com,97.3,Miami - Fort Lauderdale - Pompano Beach,Dayton - Kettering,25.991066,-80.211084,39.599287,-84.163593,02_11_2023_07_58
CAR,Pompano Beach,FL,33064,Powell,OH,43065,850,COD/COP,1142,1,2021 lamborghini huracan 2wd,Runs,ENCLOSED,2023-02-11,11319181,CALL/TEXT-754.300.0881,"Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,Miami - Fort Lauderdale - Pompano Beach,Columbus,26.278344,-80.116324,40.17696,-83.094612,02_11_2023_07_58
CAR,Pompano Beach,FL,33060,Pittsford,NY,14534,800,COD/COP,1423,1,1969 chevrolet corvette,Runs,ENCLOSED,2023-02-07,19533- TEXT ONLY 7866238088,Not specified,Amethyst Auto Transport Inc.,(786) 623-8088,lilly@amethystautotransport.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Rochester,26.233581,-80.119022,43.054901,-77.522972,02_11_2023_07_58
CAR,punta gorda,FL,33950,anoka,MN,55303,1100,COD/COP,1709,1,2004 ferrari 360,Runs,ENCLOSED,2023-02-23,30433787-as,call number 865 666-2050,Albatross Auto Shipping LLC,(865) 381-8015,info@albatrossllc.net,100.0,Punta Gorda,Minneapolis - St. Paul - Bloomington,26.912444,-82.03396,45.281649,-93.429764,02_11_2023_07_58
CAR,saint cloud,FL,34772,waterbury,CT,06704,850,COD/COP,1211,1,2020 nissan altima,Runs,ENCLOSED,2023-02-24,30459158-ug,no comment,United Global Assets Inc,(786) 785-7009,mywaydhighway91@live.com,99.2,Orlando - Kissimmee - Sanford,New Haven - Milford,28.15704,-81.25345,41.58446,-73.03393,02_11_2023_07_58
CAR,sarasota,FL,34230,roseville,CA,95661,1350,COD/COP,2984,1,2019 ford shelby gt350,Runs,ENCLOSED,2023-02-13,147141-1,"pul: sebring,fl 33870 del: roseville,ca 95661",SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,North Port - Bradenton - Sarasota,Sacramento - Arden-Arcade - Roseville,27.3364,-82.5308,38.743875,-121.258704,02_11_2023_07_58
CAR,sebring,FL,33870,roseville,CA,95661,1350,COD/COP,2910,1,2019 ford shelby gt350,Runs,ENCLOSED,2023-02-13,147141,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Not specified,Sacramento - Arden-Arcade - Roseville,27.500602,-81.382351,38.743875,-121.258704,02_11_2023_07_58
CAR,st petersburg,FL,33705,phoenix,AZ,85042,1150,COD/COP,2173,1,1931 ford model a,Runs,ENCLOSED,2023-02-15,147061,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Tampa - St. Petersburg - Clearwater,Phoenix - Mesa - Glendale,27.74337,-82.643724,33.370003,-112.035334,02_11_2023_07_58
CAR,Tallahassee,FL,32312,Huntsville,AL,35806,500,COD/COP,388,1,2022 audi rs e-tron gt,Runs,ENCLOSED,2023-02-13,TALLHASSEE TO HSV AL,"TEXT PLEASE PICKUP UP AND DELIVERY DATES BUS. NAME, W9 INS",Hiley Cars Huntsville LP,(256) 529-2280,ehedges@hileyhuntsville.com,100.0,Tallahassee,Huntsville,30.579714,-84.2056,34.759182,-86.689641,02_11_2023_07_58
SUV,Tallahassee,FL,32313,Fontana,CA,92331,1000,COD/COP,2208,1,2008 hyundai entourage,Runs,ENCLOSED,2023-02-11,10838626,James (404) 446-3921 Ready Asap,USA Carship Inc,(404) 835-7997,info@usacarship.com,97.0,Tallahassee,Riverside - San Bernardino - Ontario,30.4396,-84.2807,34.06,-117.44,02_11_2023_07_58
SUV,tampa,FL,33612,austin,TX,78730,850,COD/COP,1136,1,2022 volvo xc40,Runs,ENCLOSED,2023-02-14,1717502,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Tampa - St. Petersburg - Clearwater,Austin - Round Rock - San Marcos,28.050914,-82.45074,30.362959,-97.836597,02_11_2023_07_58
CAR,Tampa,FL,33612,Fayetteville,NC,28306,500,COD/COP,575,1,2016 polaris slingshot,Runs,ENCLOSED,2023-02-09,4866,call or text 727-251-4732,Allstate Transport,(727) 251-4732,allstatetrans1@yahoo.com,99.8,Tampa - St. Petersburg - Clearwater,Fayetteville,28.050914,-82.45074,34.931311,-78.920537,02_11_2023_07_58
SUV,Tampa,FL,33612,Brentwood,TN,37027,700,TEN_BUSINESS_DAYS,697,1,2023 cadillac escalade,Runs,ENCLOSED,2023-02-11,11341364,Call 561-800-2836 for dispatch,ShipYourCarNow LLC,(917) 933-5723,cdfdtest@shipyourcarnow.com,99.8,Tampa - St. Petersburg - Clearwater,Nashville-Davidson - Murfreesboro - Franklin,28.050914,-82.45074,36.001592,-86.780676,02_11_2023_07_58
SUV,Tampa,FL,33626,Goodyear,AZ,85338,1600,TWO_BUSINESS_DAYS,2187,1,2020 mercedes-benz g-class,Runs,ENCLOSED,2023-02-10,Not specified,Not specified,Express Trucking Solutions,(786) 599-5510,tico.fernandez@expresstruckingsolutions.com,100.0,Tampa - St. Petersburg - Clearwater,Phoenix - Mesa - Glendale,28.067196,-82.613677,33.370118,-112.405908,02_11_2023_07_58
CAR,The Villages,FL,32162,Hope Valley,RI,02832,800,FIFTEEN_BUSINESS_DAYS,1212,1,2022 crowncart electric golf cart,Runs,ENCLOSED,2023-02-25,38976,GOLF CART,Beacon Shipping Logistics,(401) 525-0654,dispatch@bslusa.com,100.0,Not specified,Providence - New Bedford - Fall River,28.917856,-82.001442,41.501408,-71.728853,02_11_2023_07_58
CAR,titusville,FL,32780,san carlos,CA,94070,1400,COD/COP,2830,1,1965 shelby cobra 427,Runs,ENCLOSED,2023-02-20,258544-72217,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Palm Bay - Melbourne - Titusville,San Francisco - Oakland - Fremont,28.547278,-80.853877,37.494965,-122.267654,02_11_2023_07_58
SUV,viera,FL,32940,windsor,CT,06095,600,COD/COP,1221,1,2016 mercedes-benz gle,Runs,ENCLOSED,2023-02-10,1721300,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Palm Bay - Melbourne - Titusville,Hartford - West Hartford - East Hartford,28.223774,-80.709776,41.863194,-72.679525,02_11_2023_07_58
SUV,West Palm Beach,FL,33401,Statesville,NC,28625,425,IMMEDIATELY,714,1,2017 jeep renegade,Runs,ENCLOSED,2023-02-10,11181022,"William
(404)806-1842",USA Carship Inc,(404) 835-7997,info@usacarship.com,97.0,Miami - Fort Lauderdale - Pompano Beach,Charlotte - Gastonia - Rock Hill,26.719692,-80.069451,35.888144,-80.891066,02_11_2023_07_58
SUV,West Palm Beach,FL,33401,Overland Park,KS,66221,1400,FIFTEEN_BUSINESS_DAYS,1421,1,2021 mercedes-benz g-class 550,Runs,ENCLOSED,2023-02-17,11316501,PICKUP 2/17,"ShipYourCarNow, LLC",(917) 933-5723,cdfdtest@shipyourcarnow.com,99.7,Miami - Fort Lauderdale - Pompano Beach,Kansas City,26.719692,-80.069451,38.861928,-94.714393,02_11_2023_07_58
CAR,west palm beach,FL,33409,la crescenta,CA,91214,1400,COD/COP,2676,1,2020 bmw 330,Runs,ENCLOSED,2023-02-10,5269,text only 954-857-3970,First Class Auto Transport Corp.,Accounting 954-701-2996,nicole@firstclassautotransporters.com,97.7,Miami - Fort Lauderdale - Pompano Beach,Los Angeles - Long Beach - Anaheim,26.72046,-80.091082,34.231248,-118.245509,02_11_2023_07_58
CAR,west palm beach,FL,33411,winter springs,FL,32708,225,COD/COP,180,1,2022 ferrari roma,Runs,ENCLOSED,2023-02-10,147188,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Miami - Fort Lauderdale - Pompano Beach,Orlando - Kissimmee - Sanford,26.709696,-80.202463,28.681494,-81.276062,02_11_2023_07_58
SUV,west palm beach,FL,33401,scottsdale,AZ,85251,1400,COD/COP,2307,1,2022 range rover sport,Runs,ENCLOSED,2023-02-15,260761-72465,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Miami - Fort Lauderdale - Pompano Beach,Phoenix - Mesa - Glendale,26.719692,-80.069451,33.494096,-111.922881,02_11_2023_07_58
CAR,Wilton Manors,FL,33305,Canandaigua,NY,14424,1000,COD/COP,1369,1,2005 toyota solara,Runs,ENCLOSED,2023-02-13,Not specified,Not specified,Carfinders Sp LLC,(786) 424-2821,carfinderssp@gmail.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Rochester,26.149412,-80.122798,42.830397,-77.315064,02_11_2023_07_58
SUV,albany,GA,31707,gardena,CA,90249,800,COD/COP,2265,1,2022 jeep compass,Runs,ENCLOSED,2023-02-11,30451297-ml,no comment,Mate Logistics Inc,(929) 578-7828,info@matelogisticss.com,100.0,Albany,Los Angeles - Long Beach - Anaheim,31.584612,-84.224394,33.899712,-118.317669,02_11_2023_07_58
SUV,alpharetta,GA,30009,castle rock,CO,80108,1125,COD/COP,1415,1,2018 land rover range rover,Runs,ENCLOSED,2023-02-14,225rico,Not specified,Philam Transport,(818) 826-3216,gilbert@philamtransport.com,100.0,Atlanta - Sandy Springs - Marietta,Denver - Aurora,34.0244,-84.2524,39.442203,-104.84443,02_11_2023_07_58
CAR,Alpharetta,GA,30004,Greensboro,NC,27407,350,COD/COP,316,1,1957 plymouth belvedere,Runs,ENCLOSED,2023-02-18,GAA,Not specified,"Transport Time, LLC",(770) 359-8400,roy@transporttime.com,100.0,Atlanta - Sandy Springs - Marietta,Greensboro - High Point,34.128581,-84.294854,36.006178,-79.872066,02_11_2023_07_58
CAR,Alpharetta,GA,30004,Monte Sereno,CA,95030,1400,COD/COP,2468,1,2021 bmw m4 soft top,Runs,ENCLOSED,2023-02-10,A-99461,Not specified,GetCarrier LLC 2,(203) 774-9777,dispatch@getcarrier.com,99.7,Atlanta - Sandy Springs - Marietta,San Jose - Sunnyvale - Santa Clara,34.128581,-84.294854,37.226068,-121.98892,02_11_2023_07_58
CAR,Atlanta,GA,30304,Joliet,IL,60436,1200,TWO_BUSINESS_DAYS,735,1,2023 porsche 911,Runs,ENCLOSED,2023-02-17,2-20-23,Not specified,Atlantis Motor Group LLC,(704) 905-0999,ken@atlantismotorgroup.com,97.7,Atlanta - Sandy Springs - Marietta,Chicago - Naperville - Joliet,33.7465,-84.3915,41.494348,-88.138419,02_11_2023_07_58
SUV,Atlanta,GA,30360,Dallas,TX,75205,970,TWO_BUSINESS_DAYS,803,1,2021 jeep wrangler,Runs,ENCLOSED,2023-02-13,Not specified,TEXT LAUREL 706-457-3558,Go Autos Inc,(770) 457-2699,adam@merlinautogroup.com,100.0,Atlanta - Sandy Springs - Marietta,Dallas - Fort Worth - Arlington,33.933808,-84.2662,32.833389,-96.793911,02_11_2023_07_58
CAR,atlanta,GA,30305,las vegas,NV,89101,1300,COD/COP,1963,1,1962 chevrolet corvette,Runs,ENCLOSED,2023-02-13,257813-71502,"origin: wilsonville,al 35186",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Atlanta - Sandy Springs - Marietta,Las Vegas - Paradise,33.834773,-84.388402,36.173634,-115.12637,02_11_2023_07_58
SUV,atlanta,GA,30337,los angeles,CA,90001,1400,COD/COP,2184,1,2021 mercedes-benz g-class,Runs,ENCLOSED,2023-02-10,r567502,call or request online: v2d&period;io/1nrcb5,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,Atlanta - Sandy Springs - Marietta,Los Angeles - Long Beach - Anaheim,33.642552,-84.446495,33.973593,-118.247897,02_11_2023_07_58
SUV,Atlanta,GA,30318,Edinburg,TX,78539,1200,FIFTEEN_BUSINESS_DAYS,1134,1,2019 mercedes-benz gle,Runs,ENCLOSED,2023-02-24,38931,hardside only,Beacon Shipping Logistics,(401) 525-0654,dispatch@bslusa.com,100.0,Atlanta - Sandy Springs - Marietta,McAllen - Edinburg - Mission,33.793085,-84.445357,26.27909,-98.144563,02_11_2023_07_58
CAR,brunswick,GA,31523,cotati,CA,94931,1850,COD/COP,2787,1,1953 dodge pickup,Runs,ENCLOSED,2023-02-10,29915,have contract full pmt 702-342-1058,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,Brunswick,Santa Rosa - Petaluma,31.221353,-81.611226,38.325578,-122.704138,02_11_2023_07_58
SUV,Buford,GA,30518,Fergus,ON,N1M 0A1,1800,FIVE_BUSINESS_DAYS,896,1,1972 ford bronco,Runs,ENCLOSED,2023-02-10,71459-2,its a frame only L-152'/W-74/H-53',Albright Logistics LLC,(404) 623-6807,v.albrightlogistics@gmail.com,100.0,Atlanta - Sandy Springs - Marietta,Not specified,34.130792,-84.019264,43.696266,-80.4006,02_11_2023_07_58
CAR,Covington,GA,30016,Hanover,PA,17331,400,COD/COP,714,1,1967 ford mustang fastback,Runs,ENCLOSED,2023-02-10,CJ55417,Not specified,Swift Auto Transportation LLC,(772) 985-2332,smokinjojod@yahoo.com,99.6,Atlanta - Sandy Springs - Marietta,York - Hanover,33.513284,-83.950174,39.796853,-76.992607,02_11_2023_07_58
CAR,cumming,GA,30040,sunnyvale,CA,94086,1300,COD/COP,2480,1,2023 mercedes-benz eqe,Runs,ENCLOSED,2023-02-20,1720533,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Atlanta - Sandy Springs - Marietta,San Jose - Sunnyvale - Santa Clara,34.210999,-84.179291,37.36965,-122.02421,02_11_2023_07_58
CAR,Dacula,GA,30019,Broomfield,CO,80020,800,COD/COP,1439,1,1931 ford model a,Runs,ENCLOSED,2023-02-11,10752996,ASAP || ready to dispatch || Daniel || 404 551 4548 ||,USA Carship Inc,(404) 835-7997,info@usacarship.com,97.0,Atlanta - Sandy Springs - Marietta,Denver - Aurora,33.978689,-83.876208,39.920899,-105.077006,02_11_2023_07_58
SUV,decatur,GA,30030,burbank,CA,91501,1550,COD/COP,2188,1,2014 mercedes-benz g-class,Runs,ENCLOSED,2023-02-11,r567383,Not specified,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,Atlanta - Sandy Springs - Marietta,Los Angeles - Long Beach - Anaheim,33.7709,-84.292375,34.199478,-118.3044,02_11_2023_07_58
CAR,kennesaw,GA,30152,los angeles,CA,90005,1350,COD/COP,2184,1,2022 tesla model 3,Runs,ENCLOSED,2023-02-20,1323-64073,https:shrpa.io/ci?o=1323-64073 p#844-801-4068,"Sherpa Auto Transport, LLC 1",(844) 801-4068,dispatch+1@sherpaautotransport.com,100.0,Atlanta - Sandy Springs - Marietta,Los Angeles - Long Beach - Anaheim,33.989644,-84.645468,34.058384,-118.311342,02_11_2023_07_58
CAR,Lithia Springs,GA,30122,Mary Esther,FL,32569,400,COD/COP,324,1,1989 ford thunderbird sc,Runs,ENCLOSED,2023-02-11,11341283,Text Ethan (918)-894-6076 COD,ASAP Transport Solutions LLC,(800) 757-1178,billing@asaptransportsolutions.com,100.0,Atlanta - Sandy Springs - Marietta,Crestview - Fort Walton Beach - Destin,33.759169,-84.64516,30.417556,-86.720655,02_11_2023_07_58
CAR,macon,GA,31210,avon,CO,81620,1350,COD/COP,1583,1,2023 cadillac escalade,Runs,ENCLOSED,2023-02-10,7898121,Not specified,Acertus,(314) 334-3400,dispatch@metrogistics.com,99.9,Macon,Not specified,32.897475,-83.753591,39.621602,-106.495048,02_11_2023_07_58
CAR,riverdale,GA,30296,cedar city,UT,84720,1200,COD/COP,2005,1,2015 ford mustang,Runs,ENCLOSED,2023-02-13,30458926-ug,calltext 786-785-7674kathy,United Global Assets Inc,(786) 785-7009,mywaydhighway91@live.com,99.2,Atlanta - Sandy Springs - Marietta,Not specified,33.553727,-84.452722,37.811408,-113.172126,02_11_2023_07_58
CAR,Roswell,GA,30076,Dallas,TX,75204,650,COD/COP,805,1,2015 volkswagen cc,Runs,ENCLOSED,2023-02-13,11125088,call or text Marie 786-725-2243,AutoStar Transport Express LLC,(888) 802-8250,dispatch@autostartransport.com,100.0,Atlanta - Sandy Springs - Marietta,Dallas - Fort Worth - Arlington,34.024887,-84.311908,32.801944,-96.787577,02_11_2023_07_58
CAR,savannah,GA,31401,lakeside,CA,92040,700,COD/COP,2378,1,2004 chevrolet corvette,Runs,ENCLOSED,2023-02-18,30459406-ug,no comment,United Global Assets Inc,(786) 785-7009,mywaydhighway91@live.com,99.2,Savannah,San Diego - Carlsbad - San Marcos,32.075798,-81.075624,32.903014,-116.86547,02_11_2023_07_58
CAR,Savannah,GA,31419,Lakeside,CA,92040,1350,COD/COP,2323,1,2004 chevrolet corvette,Runs,ENCLOSED,2023-02-17,11321450,Not specified,AmeriFreight,(770) 574-4436,dispatchfax@amerifreight.net,99.9,Savannah,San Diego - Carlsbad - San Marcos,31.90731,-81.198982,32.903014,-116.86547,02_11_2023_07_58
CAR,bloomfield,IA,52537,saint charles,MO,63301,500,IMMEDIATELY,222,1,1941 chevrolet special deluxe,Inop,ENCLOSED,2023-02-18,23-095,Not specified,CREE Classic Cars LLC,(573) 819-8214,creeclassiccars@gmail.com,100.0,Not specified,St. Louis,40.765291,-92.408398,38.856848,-90.451614,02_11_2023_07_58
CAR,Clarence,IA,52216,El Paso,TX,79907,1300,COD/COP,1401,1,1979 pontiac trans am,Runs,ENCLOSED,2023-02-08,Not specified,MIGUEL SALAZAR 525 EASTLAND ST EL PASO.TX79907 915-309-6206,Kinion Auto Sales  Service Inc.,(563) 452-2450,kinionas@yahoo.com,100.0,Not specified,El Paso,41.882941,-91.034244,31.711945,-106.326329,02_11_2023_07_58
PICKUP,Colo,IA,50056,Fairfield,CA,94534,2000,COD/COP,1802,1,"1963 dodge w300,4dr,longbed,gas,crew cab",Runs,ENCLOSED,2023-02-10,11300721,"19-20ft long, 6 8inch tall, 85 wide",American Auto Transport,(954) 278-3873,dispatch@autotransportaat.com,99.8,Ames,Vallejo - Fairfield,42.028532,-93.28964,38.225028,-122.124457,02_11_2023_07_58
CAR,danville,IA,52623,lowell,AR,72745,1200,COD/COP,469,1,2022 chevy corvette-enclosed,Runs,ENCLOSED,2023-02-15,244216 vip,to book email cole@acmecarshipping.com,Acme Auto Shipping,(469) 464-5725 x2,kevin@acmecarshipping.com,100.0,Not specified,Fayetteville - Springdale - Rogers,40.846604,-91.346169,36.24712,-94.111849,02_11_2023_07_58
CAR,Ottumwa,IA,52501,Forked River,NJ,08731,700,COD/COP,0,1,2022 polaris turbo r,Runs,ENCLOSED,2023-02-20,11266901,Text or Call 954-546-3810,"Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,Not specified,New York - Northern New Jersey - Long Island,41.030568,-92.411704,39.857796,-74.2665,02_11_2023_07_58
CAR,Boise,ID,83701,Scottsdale,AZ,85250,1000,COD/COP,997,1,1975 porsche 911,Inop,ENCLOSED,2023-02-11,11125030,"Pick up ASAP, call & text me at (313) 887-1805",Profexo Inc,(313) 486-2166,info@profexoshipping.com,99.6,Boise City - Nampa,Phoenix - Mesa - Glendale,43.6139,-116.2025,33.524034,-111.903567,02_11_2023_07_58
CAR,Boise,ID,83708,Mckinleyville,CA,95519,1600,COD/COP,665,1,2023 audi rs 6 avant,Runs,ENCLOSED,2023-02-10,Not specified,Not specified,Cappy's Automobile Transportation,(818) 416-0741,cappystransport@aol.com,100.0,Boise City - Nampa,Not specified,43.5545,-116.1616,40.957484,-124.030581,02_11_2023_07_58
